datetime,symbol,open,high,low,close,volume
2024-01-18 13:45:00,NSE:COLPAL,2491.85,2493.95,2491.55,2493.15,4826.0
2024-01-18 14:00:00,NSE:COLPAL,2492.15,2496.95,2492.15,2496.95,6273.0
2024-01-18 14:15:00,NSE:COLPAL,2497.05,2497.8,2493.5,2494.0,10883.0
2024-01-18 14:30:00,NSE:COLPAL,2494.0,2505.9,2491.2,2501.1,15091.0
2024-01-18 14:45:00,NSE:COLPAL,2502.2,2507.4,2501.1,2504.15,13794.0
2024-01-18 15:00:00,NSE:COLPAL,2504.15,2505.95,2489.95,2492.7,46202.0
2024-01-18 15:15:00,NSE:COLPAL,2492.6,2505.0,2491.4,2496.0,49774.0
2024-01-19 09:15:00,NSE:COLPAL,2495.2,2507.45,2484.3,2494.6,27294.0
2024-01-19 09:30:00,NSE:COLPAL,2494.6,2494.7,2487.0,2487.0,15040.0
2024-01-19 09:45:00,NSE:COLPAL,2487.25,2487.3,2475.65,2486.85,18309.0
2024-01-19 10:00:00,NSE:COLPAL,2485.95,2502.5,2482.5,2487.5,30456.0
2024-01-19 10:15:00,NSE:COLPAL,2488.85,2492.5,2482.0,2485.45,8371.0
2024-01-19 10:30:00,NSE:COLPAL,2485.0,2486.85,2482.0,2483.95,16551.0
2024-01-19 10:45:00,NSE:COLPAL,2483.0,2486.5,2480.9,2480.9,8567.0
2024-01-19 11:00:00,NSE:COLPAL,2480.95,2482.85,2478.15,2478.45,12018.0
2024-01-19 11:15:00,NSE:COLPAL,2478.0,2482.1,2477.5,2479.6,12610.0
2024-01-19 11:30:00,NSE:COLPAL,2479.55,2483.95,2478.35,2480.65,14016.0
2024-01-19 11:45:00,NSE:COLPAL,2480.65,2481.7,2478.15,2478.15,5534.0
2024-01-19 12:00:00,NSE:COLPAL,2478.15,2485.9,2478.15,2479.95,18837.0
2024-01-19 12:15:00,NSE:COLPAL,2479.6,2481.55,2477.5,2480.65,3025.0
2024-01-19 12:30:00,NSE:COLPAL,2480.65,2481.5,2478.85,2481.0,15619.0
2024-01-19 12:45:00,NSE:COLPAL,2481.0,2482.55,2478.1,2478.7,8946.0
2024-01-19 13:00:00,NSE:COLPAL,2479.4,2479.9,2475.05,2475.4,4570.0
2024-01-19 13:15:00,NSE:COLPAL,2475.4,2478.3,2475.15,2476.95,4826.0
2024-01-19 13:30:00,NSE:COLPAL,2476.25,2477.05,2473.0,2477.05,5787.0
2024-01-19 13:45:00,NSE:COLPAL,2478.7,2480.0,2476.15,2478.1,8718.0
2024-01-19 14:00:00,NSE:COLPAL,2478.1,2478.1,2472.5,2474.9,10046.0
2024-01-19 14:15:00,NSE:COLPAL,2474.0,2488.3,2474.0,2486.95,29807.0
2024-01-19 14:30:00,NSE:COLPAL,2486.95,2489.95,2482.75,2487.3,8751.0
2024-01-19 14:45:00,NSE:COLPAL,2487.25,2495.6,2486.45,2487.1,15438.0
2024-01-19 15:00:00,NSE:COLPAL,2487.95,2495.15,2487.8,2493.05,31591.0
